Type,Typical.Action.Chain.Pos,Noun,Tense,Polarity,Co.2.Pr,Pr.2.Pr,Style,Gender,Age,Education,Speaker
Singular,Heads,factor,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Male,Youngest.Speakers,University,SJ09H12
Plural,Tails-Settings,reunion familiar,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,clase,All.Others,Negative,No.Priming,No.Priming,Interview,Male,Youngest.Speakers,University,SJ09H12
Plural,Heads,huracan,All.Others,Positive,Pluralized,No.Priming,Interview,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,sonido,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,frase,Present-Preterit,Positive,No.Priming,Singular,Interview,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,frase,Present-Preterit,Positive,No.Priming,Singular,Interview,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Interview,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,estilo,Present-Preterit,Positive,No.Priming,Singular,Interview,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,padre,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,cosa,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,situacion,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,situacion,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,peligro,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,persona,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,situacion,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,lobo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,ladron,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Tails-Settings,bandera,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Tails-Settings,semana de,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,tanto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Tails-Settings,cuarto,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,truco de magia,Present-Preterit,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,semana de,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,peligro,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,critica,All.Others,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,carro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,lo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,persona,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,carro,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Tails-Settings,vez,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,gallina,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Tails-Settings,huevo,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Tails-Settings,tipo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,talento,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,talento,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,pelotero,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Heads,pez,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Heads,animal,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,lo,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,libro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,lo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,indicio,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,lo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,victima,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Heads,paloma,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Heads,terremoto,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,Maria,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Heads,persona,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,vegetariano,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,traductor,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,butaca,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,conocimiento,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,sapo,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,carro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,grupo de,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Tails-Settings,sentimiento,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Heads,alumno,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,invitado,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,leon,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Heads,leon,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Plural,Heads,ardilla,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Heads,carro,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ09H12
Singular,Tails-Settings,lo,Present-Preterit,Positive,Pluralized,Singular,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,posibilidad,Present-Preterit,Negative,Pluralized,Singular,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,cambio,All.Others,Negative,Pluralized,Singular,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,cambio,All.Others,Negative,Pluralized,Singular,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,senor,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,negocio,Present-Preterit,Positive,Singular,No.Priming,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,casa,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,problema,Present-Preterit,Negative,No.Priming,No.Priming,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,escuela,Present-Preterit,Positive,Singular,Singular,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,escuela,Present-Preterit,Positive,Singular,Singular,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,escuela,Present-Preterit,Positive,Singular,Singular,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,mes,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,mes,Present-Preterit,Positive,No.Priming,Singular,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,mes,Present-Preterit,Positive,No.Priming,Singular,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,fiesta,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,muerto,Present-Preterit,Positive,Singular,No.Priming,Interview,Male,Youngest.Speakers,University,SJ10H12
Plural,Tails-Settings,lugar,All.Others,Positive,Singular,Singular,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,clase,Present-Preterit,Negative,Singular,Pluralized,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,padre,All.Others,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,cosa,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Tails-Settings,situacion,All.Others,Positive,Singular,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,peligro,Present-Preterit,Negative,Singular,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,persona,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,situacion,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,lobo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,ladron,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Tails-Settings,peligro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Tails-Settings,bandera,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Tails-Settings,semana de,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Heads,tanto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Tails-Settings,cuarto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,truco de magia,Present-Preterit,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Tails-Settings,semana de,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Tails-Settings,peligro,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Tails-Settings,critica,All.Others,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Heads,carro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Tails-Settings,lo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Heads,persona,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,carro,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Heads,gallina,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,huevo,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,tipo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,talento,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,talento,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,pelotero,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,pez,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,animal,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,lo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Tails-Settings,libro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,lo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,indicio,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,victima,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,victima,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Heads,terremoto,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Singular,Heads,Maria,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Heads,persona,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
Plural,Heads,vegetariano,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Youngest.Speakers,University,SJ10H12
