Response.variable,Variety,Speaker,Speaker.sex,Speaker.YOB,Semantics,Recipient.type,Recipient.animacy,Recipient.definiteness,Recipient.length,Theme.type,Theme.animacy,Theme.length
D,CAN,can-N-115,F,1951,C,P,A,Definite,1,N,I,2
D,CAN,can-N-116,F,1966,C,P,A,Definite,1,N,I,2
D,CAN,can-N-116,F,1966,T,P,A,Definite,1,N,I,2
D,CAN,can-N-84,M,1939,A,N,A,Definite,2,N,I,2
D,CAN,can-N-84,M,1939,A,P,A,Definite,1,N,I,2
D,CAN,can-N-85,F,1921,T,P,A,Definite,1,N,I,2
D,CAN,can-N-117,F,1954,A,P,A,Definite,1,N,I,2
D,CAN,can-N-117,F,1954,C,P,A,Definite,1,N,I,2
D,CAN,can-N-85,F,1921,A,P,A,Definite,1,N,I,2
D,CAN,can-N-85,F,1921,A,P,A,Definite,1,N,I,2
D,CAN,can-N-118,F,1948,A,P,A,Definite,1,N,I,2
D,CAN,can-N-86,F,1943,T,P,A,Definite,1,N,I,2
D,CAN,can-N-118,F,1948,C,P,A,Definite,1,N,I,2
D,CAN,can-N-119,M,1919,C,P,A,Definite,1,N,I,2
D,CAN,can-N-119,M,1919,A,P,A,Definite,1,N,I,2
D,CAN,can-N-87,M,1942,A,P,A,Definite,1,N,I,2
D,CAN,can-N-120,F,1982,T,P,A,Definite,1,N,I,2
D,CAN,can-N-121,F,1916,C,P,A,Definite,1,N,I,2
D,CAN,can-N-121,F,1916,A,P,A,Definite,1,N,I,2
D,CAN,can-Q-65,F,1983,A,I,A,Definite,2,N,I,2
D,CAN,can-Q-67,M,1987,T,P,A,Definite,1,D,I,2
D,CAN,can-Q-68,F,1987,A,P,A,Definite,1,N,I,2
D,CAN,can-Q-68,F,1987,A,P,A,Definite,1,N,I,2
D,CAN,can-Q-69,F,1984,T,P,A,Definite,1,N,I,2
D,CAN,can-Q-71,F,1985,C,P,A,Definite,1,N,I,2
D,CAN,can-Q-71,F,1985,A,P,A,Definite,1,N,I,2
D,CAN,can-Q-72,F,1985,A,P,A,Definite,1,N,I,2
D,CAN,can-Q-72,F,1985,A,P,A,Definite,1,N,I,2
D,CAN,can-Q-72,F,1985,A,P,A,Definite,1,N,I,2
D,CAN,can-Q-72,F,1985,A,P,A,Definite,1,N,I,2
D,CAN,can-r-65,F,1970,T,P,A,Definite,1,N,I,2
D,CAN,can-r-66,F,1917,T,P,I,Definite,1,N,I,2
D,CAN,can-r-66,F,1917,T,P,I,Definite,1,N,I,2
D,CAN,can-r-66,F,1917,T,P,A,Definite,1,N,I,2
D,CAN,can-r-66,F,1917,A,P,A,Definite,1,N,I,2
D,CAN,can-r-73,M,1988,T,P,A,Definite,1,I,I,2
D,CAN,can-r-74,M,1945,A,P,A,Definite,1,N,I,2
D,CAN,can-r-74,M,1945,A,P,A,Definite,1,N,I,2
D,CAN,can-r-74,M,1945,T,P,A,Definite,1,N,A,2
D,CAN,can-r-74,M,1945,T,P,A,Definite,1,N,I,2
D,CAN,can-r-74,M,1945,A,P,A,Definite,1,N,I,2
D,CAN,can-r-74,M,1945,A,P,A,Definite,1,N,I,2
D,CAN,can-r-74,M,1945,T,P,A,Definite,1,N,I,2
D,CAN,can-r-75,F,1985,C,P,A,Definite,1,N,I,2
D,CAN,can-r-76,F,1954,A,P,A,Definite,1,N,I,2
D,CAN,can-r-78,F,1980,A,N,A,Indefinite,2,N,I,2
D,CAN,can-r-78,F,1980,A,P,A,Definite,1,N,I,2
D,CAN,can-r-78,F,1980,T,P,A,Definite,1,N,I,2
D,CAN,can-r-78,F,1980,T,P,A,Definite,1,N,I,2
D,CAN,can-r-78,F,1980,T,P,A,Definite,1,N,I,2
D,CAN,can-r-78,F,1980,C,P,A,Definite,1,N,I,2
D,CAN,can-r-82,F,1924,A,N,A,Definite,2,N,I,2
D,CAN,can-W-55,F,1964,A,P,A,Definite,1,N,I,2
D,CAN,can-W-95,F,1927,T,P,A,Definite,1,N,I,2
D,CAN,can-W-45,M,1920,A,N,A,Indefinite,1,N,I,2
D,CAN,can-W-59,F,1951,C,P,A,Definite,1,N,I,2
D,CAN,can-W-33,M,1942,T,P,A,Definite,1,N,I,2
D,CAN,can-W-33,M,1942,A,N,A,Definite-pn,1,N,I,2
D,CAN,can-W-33,M,1942,T,P,A,Definite,1,N,I,2
D,CAN,can-W-33,M,1942,T,P,A,Definite,1,N,I,2
D,CAN,can-W-33,M,1942,A,P,A,Definite,1,N,I,2
D,CAN,can-W-91,M,1918,T,P,A,Definite,1,N,I,2
D,CAN,can-W-91,M,1918,A,P,A,Definite,1,N,A,2
D,CAN,can-W-91,M,1918,T,P,A,Definite,1,N,I,2
D,CAN,can-W-93,M,1966,T,P,A,Definite,1,N,I,2
D,CAN,can-W-43,M,1931,T,P,A,Definite,1,N,I,2
D,CAN,can-W-43,M,1931,T,P,A,Definite,1,N,I,2
D,CAN,can-W-43,M,1931,T,P,A,Definite,1,N,I,2
D,CAN,can-W-43,M,1931,A,P,A,Definite,1,N,I,2
D,CAN,can-W-43,M,1931,C,P,A,Definite,1,N,I,2
D,CAN,can-W-61,M,1921,C,P,A,Definite,1,N,I,2
D,CAN,can-W-61,M,1921,A,P,A,Definite,1,N,I,2
D,CAN,can-W-61,M,1921,C,P,A,Definite,1,N,I,2
D,CAN,can-W-124,M,1941,T,P,A,Definite,1,N,I,2
D,CAN,can-W-124,M,1941,T,P,A,Definite,1,N,I,2
D,CAN,can-W-126,F,1925,T,P,A,Definite,1,N,I,2
D,CAN,can-W-97,F,1974,C,P,A,Definite,1,N,I,2
D,CAN,can-W-98,F,1984,A,P,A,Definite,1,N,I,2
D,CAN,can-W-98,F,1984,T,P,A,Definite,1,I,I,2
D,CAN,can-W-98,F,1984,T,P,A,Definite,1,N,I,2
D,CAN,can-W-99,F,1984,T,P,A,Definite,1,N,I,2
D,CAN,can-W-99,F,1984,A,P,A,Definite,1,N,I,2
D,CAN,can-W-99,F,1984,C,P,A,Definite,1,N,I,2
D,CAN,can-W-101,M,1963,A,P,A,Definite,1,N,I,2
D,CAN,can-W-102,F,1976,A,P,A,Definite,1,N,I,2
D,CAN,can-W-102,F,1976,A,P,A,Definite,1,N,I,2
D,CAN,can-W-105,F,1973,T,P,A,Definite,1,N,I,2
D,CAN,can-W-74,F,1927,A,P,A,Definite,1,N,I,2
D,CAN,can-W-106,F,1940,T,P,A,Definite,1,N,I,2
D,CAN,can-W-108,M,1963,C,P,A,Definite,1,N,I,2
D,CAN,can-W-76,F,1950,C,P,A,Definite,1,N,I,2
D,CAN,can-W-109,F,1920,C,P,A,Definite,1,N,I,2
D,CAN,can-W-110,M,1982,T,P,A,Definite,1,N,I,2
D,CAN,can-W-79,M,1978,T,P,A,Definite,1,N,I,2
D,CAN,can-W-79,M,1978,C,P,A,Definite,1,N,I,2
D,CAN,can-W-79,M,1978,A,P,A,Definite,1,N,I,2
D,CAN,can-W-79,M,1978,A,P,A,Definite,1,N,I,2
D,CAN,can-W-112,F,1982,A,P,A,Definite,1,N,I,2
D,CAN,can-W-80,F,1953,T,P,A,Definite,1,N,I,2
D,CAN,can-W-113,M,1981,T,P,A,Definite,1,N,I,4
D,CAN,can-W-84,F,1930,T,P,A,Definite,1,N,I,2
D,CAN,can-W-84,F,1930,C,P,A,Definite,1,N,I,2
D,CAN,can-W-84,F,1930,T,P,A,Definite,1,N,I,2
D,CAN,can-W-84,F,1930,A,P,A,Definite,1,N,A,2
D,CAN,can-W-84,F,1930,A,P,A,Definite,1,N,A,2
D,CAN,can-W-118,M,1981,A,P,A,Definite,1,N,T,2
D,CAN,can-y-65,F,1978,A,P,A,Definite,1,N,I,2
D,CAN,can-y-65,F,1978,T,P,A,Definite,1,N,I,2
D,CAN,can-y-67,M,1979,C,P,A,Definite,1,N,I,2
D,CAN,can-y-68,F,1981,T,P,A,Definite,1,N,I,2
D,CAN,can-y-70,F,1966,A,P,A,Definite,1,N,I,2
D,CAN,can-y-71,F,1977,T,P,A,Definite,1,N,I,2
D,CAN,can-y-71,F,1977,A,P,A,Definite,1,N,I,2
D,CAN,can-y-73,M,1964,A,P,A,Definite,1,N,I,2
D,CAN,can-y-74,F,1952,T,P,A,Definite,1,N,I,2
D,CAN,can-y-74,F,1952,A,N,A,Indefinite,1,N,I,2
D,CAN,can-y-76,F,1980,T,P,A,Definite,1,N,I,2
D,CAN,can-y-77,M,1919,A,P,A,Definite,1,N,I,2
D,CAN,can-y-78,M,1946,A,P,A,Definite,1,N,I,2
D,CAN,can-y-78,M,1946,A,P,A,Definite,1,N,I,2
D,CAN,can-y-78,M,1946,A,P,A,Definite,1,N,I,2
D,CAN,can-y-79,F,1980,A,P,A,Definite,1,N,I,2
D,CAN,can-y-80,F,1981,T,P,A,Definite,1,N,I,2
D,CAN,can-y-81,F,1924,C,P,A,Definite,1,N,I,2
D,CAN,can-y-83,M,1952,T,P,A,Definite,1,N,I,2
D,CAN,can-y-85,M,1961,T,P,A,Definite,1,N,I,2
D,CAN,can-y-85,M,1961,T,N,A,Definite,2,N,I,2
D,CAN,can-y-85,M,1961,T,P,A,Definite,1,I,I,2
D,CAN,can-2-100,M,1992,T,P,A,Definite,1,N,I,3
D,CAN,can-2-100,M,1992,A,P,A,Definite,1,N,I,3
D,CAN,can-2-100,M,1992,C,P,A,Definite,1,N,I,3
D,CAN,can-2-101,F,1992,T,P,A,Definite,1,N,I,3
D,CAN,can-2-101,F,1992,T,P,A,Definite,1,N,I,3
D,CAN,can-2-103,M,1992,T,P,A,Definite,1,N,I,3
D,CAN,can-2-103,M,1992,T,P,A,Definite,1,N,I,2
D,CAN,can-2-112,M,1989,T,P,A,Definite,1,N,I,2
D,CAN,can-2-112,M,1989,T,P,A,Definite,1,N,I,3
D,CAN,can-2-113,M,1985,T,N,A,Indefinite,2,N,I,3
D,CAN,can-2-113,M,1985,A,P,A,Definite,1,N,I,3
D,CAN,can-2-115,F,1989,A,P,A,Definite,1,N,I,3
D,CAN,can-3-66,M,1986,T,P,A,Definite,1,I,I,1
D,CAN,can-3-66,M,1986,T,P,A,Definite,1,I,I,3
D,CAN,can-3-66,M,1986,T,P,A,Definite,1,I,I,3
D,CAN,can-3-67,M,1988,T,P,A,Definite,1,N,I,3
D,CAN,can-3-75,F,1985,A,P,A,Definite,1,N,I,3
D,CAN,can-3-76,F,1984,A,P,A,Definite,1,N,I,3
D,CAN,can-3-82,F,1985,T,P,A,Definite,1,N,I,3
D,CAN,can-3-86,M,1992,A,P,A,Definite,1,N,I,2
D,CAN,can-4-97,F,1986,A,P,A,Definite,1,N,I,3
D,CAN,can-4-100,M,1988,T,I,A,Definite,1,N,I,3
D,CAN,can-4-102,M,1984,C,P,A,Definite,1,N,I,3
D,CAN,can-4-103,M,1994,T,P,A,Definite,1,P,I,3
D,CAN,can-4-76,F,1992,A,P,A,Definite,1,N,T,3
D,CAN,can-4-79,M,1986,A,P,A,Definite,1,N,I,2
D,CAN,can-4-79,M,1986,T,P,A,Definite,1,N,I,3
D,CAN,can-4-82,F,1985,T,P,A,Definite,1,N,I,3
D,CAN,can-5-98,M,1987,A,P,A,Definite,1,I,I,3
D,CAN,can-5-100,F,1983,A,P,A,Definite,1,N,I,3
D,CAN,can-5-100,F,1983,A,P,A,Definite,1,N,I,3
D,CAN,can-5-100,F,1983,A,P,A,Definite,1,N,I,3
D,CAN,can-5-100,F,1983,A,P,A,Definite,1,N,I,3
D,CAN,can-5-101,M,1983,T,P,A,Definite,1,N,I,3
D,CAN,can-5-102,F,1984,C,P,A,Definite,1,N,I,3
D,CAN,can-5-105,F,1991,A,P,A,Definite,1,N,I,3
D,CAN,can-5-107,M,1985,A,P,A,Definite,1,N,I,3
D,CAN,can-5-110,F,1985,T,P,A,Definite,1,N,I,3
D,CAN,can-7-51,M,1896,T,P,A,Definite,1,N,I,3
D,CAN,can-7-64,F,1896,T,P,A,Definite,1,N,I,3
D,CAN,can-7-64,F,1896,T,P,A,Definite,1,N,I,3
D,CAN,can-7-64,F,1896,T,P,A,Definite,1,N,I,3
D,CAN,can-7-37,M,1896,A,N,I,Definite,3,N,I,3
D,CAN,can-7-70,F,1896,A,P,A,Definite,1,N,I,3
D,CAN,can-7-70,F,1896,A,P,A,Definite,1,N,I,3
D,CAN,can-7-72,M,1896,T,P,A,Definite,1,N,I,3
D,CAN,can-7-73,M,1896,A,P,A,Definite,1,N,I,3
D,CAN,can-7-73,M,1896,T,P,A,Definite,1,N,I,3
D,CAN,can-7-119,F,1896,T,P,A,Definite,1,N,I,3
D,CAN,can-7-120,F,1896,A,P,A,Definite,1,N,I,3
D,CAN,can-7-122,F,1896,T,P,A,Definite,1,I,I,3
D,CAN,can-7-122,F,1896,A,P,A,Definite,1,N,I,3
D,CAN,can-b-65,F,1933,A,P,A,Definite,1,N,I,3
D,CAN,can-b-69,F,1924,A,N,A,Definite-pn,1,N,I,3
D,CAN,can-b-70,M,1984,A,P,I,Definite,1,I,I,3
D,CAN,can-b-75,M,1951,T,P,A,Definite,1,I,I,3
D,CAN,can-b-76,F,1948,T,P,A,Definite,1,N,I,3
D,CAN,can-b-78,F,1924,T,P,A,Definite,1,D,I,3
D,CAN,can-b-78,F,1924,A,P,A,Definite,1,N,I,3
D,CAN,can-b-80,M,1943,A,P,A,Definite,1,N,I,3
D,CAN,can-b-82,M,1926,T,P,A,Definite,1,N,I,3
D,CAN,can-b-82,M,1926,A,P,A,Definite,1,N,I,3
D,CAN,can-b-84,F,1921,A,P,A,Definite,1,N,T,3
D,CAN,can-f-97,F,1987,T,P,A,Definite,1,N,I,3
D,CAN,can-f-97,F,1987,T,P,A,Definite,1,N,I,3
D,CAN,can-f-102,F,1982,T,P,A,Definite,1,N,I,3
D,CAN,can-f-103,F,1981,A,P,A,Definite,1,N,I,3
D,CAN,can-h-67,F,1984,A,P,A,Definite,1,I,I,3
D,CAN,can-h-102,M,1991,T,P,A,Definite,1,N,I,3
D,CAN,can-h-71,M,1983,A,N,A,Definite-pn,2,N,I,3
D,CAN,can-h-105,F,1986,A,P,A,Definite,1,N,T,3
D,CAN,can-h-74,F,1942,C,P,A,Definite,1,N,I,3
D,CAN,can-h-75,F,1942,A,P,A,Definite,1,N,I,3
D,CAN,can-h-77,M,1944,T,P,A,Definite,1,N,I,3
D,CAN,can-h-79,M,1915,T,P,A,Definite,1,N,I,3
D,CAN,can-h-86,M,1944,A,P,A,Definite,1,N,I,3
D,CAN,can-I-50,F,1949,T,P,A,Definite,1,N,I,3
D,CAN,can-I-51,F,1979,C,P,A,Definite,1,N,I,3
D,CAN,can-I-54,F,1922,T,P,A,Definite,1,N,I,3
D,CAN,can-l-74,M,1918,A,P,I,Definite,1,N,I,3
D,CAN,can-N-50,F,1960,A,P,A,Definite,1,N,I,3
D,CAN,can-N-52,M,1943,A,N,A,Definite,3,N,I,3
D,CAN,can-N-53,F,1953,T,P,A,Definite,1,N,I,3
D,CAN,can-N-54,F,1976,T,P,A,Definite,1,N,I,2
D,CAN,can-N-55,F,1964,T,P,A,Definite,1,I,I,3
D,CAN,can-N-38,M,1978,C,P,A,Definite,1,N,I,3
D,CAN,can-N-60,M,1950,A,N,A,Definite,3,N,T,3
D,CAN,can-N-60,M,1950,A,P,A,Definite,1,N,I,3
D,CAN,can-N-60,M,1950,A,P,A,Definite,1,N,I,3
D,CAN,can-N-60,M,1950,T,P,A,Definite,1,N,I,3
D,CAN,can-N-36,M,1959,T,P,A,Definite,1,N,I,3
D,CAN,can-N-102,M,1918,A,P,A,Definite,1,N,I,3
D,CAN,can-N-104,F,1948,T,P,A,Definite,1,N,I,3
D,CAN,can-N-104,F,1948,A,P,I,Definite,1,N,I,3
D,CAN,can-N-104,F,1948,C,P,A,Definite,1,N,I,3
D,CAN,can-N-106,M,1956,T,P,A,Definite,1,N,I,3
D,CAN,can-N-106,M,1956,T,P,A,Definite,1,N,I,3
D,CAN,can-N-106,M,1956,T,P,A,Definite,1,N,I,3
D,CAN,can-N-76,F,1972,C,P,A,Definite,1,N,I,3
D,CAN,can-N-113,F,1979,A,P,A,Definite,1,N,I,4
D,CAN,can-N-115,F,1951,C,P,A,Definite,1,N,I,3
D,CAN,can-N-83,F,1969,T,P,A,Definite,1,N,I,3
D,CAN,can-N-115,F,1951,C,P,A,Definite,1,N,I,3
D,CAN,can-N-116,F,1966,A,P,I,Definite,1,N,I,3
D,CAN,can-N-116,F,1966,C,P,A,Definite,1,N,I,3
D,CAN,can-N-85,F,1921,C,P,A,Definite,1,N,I,3
D,CAN,can-N-85,F,1921,T,P,A,Definite,1,N,I,3
D,CAN,can-N-85,F,1921,A,P,A,Definite,1,N,I,3
D,CAN,can-N-120,F,1982,A,P,A,Definite,1,N,I,3
D,CAN,can-N-121,F,1916,A,P,A,Definite,1,N,I,3
D,CAN,can-N-121,F,1916,C,P,A,Definite,1,N,I,2
D,CAN,can-Q-65,F,1983,A,P,A,Definite,1,N,I,3
D,CAN,can-Q-65,F,1983,C,N,A,Definite,2,N,I,3
D,CAN,can-Q-70,M,1982,T,P,A,Definite,1,N,I,3
D,CAN,can-Q-70,M,1982,T,P,A,Definite,1,N,I,3
D,CAN,can-Q-70,M,1982,T,P,A,Definite,1,N,I,3
D,CAN,can-Q-70,M,1982,T,P,A,Definite,1,N,I,3
D,CAN,can-r-69,F,1971,T,P,A,Definite,1,N,I,3
D,CAN,can-r-73,M,1988,A,P,A,Definite,1,N,I,3
D,CAN,can-r-75,F,1985,T,P,A,Definite,1,N,I,3
D,CAN,can-r-75,F,1985,A,N,A,Definite,2,N,I,3
D,CAN,can-r-75,F,1985,T,P,A,Definite,1,N,I,3
D,CAN,can-r-78,F,1980,A,P,A,Definite,1,N,I,3
D,CAN,can-r-79,F,1977,T,P,A,Definite,1,N,I,3
D,CAN,can-r-83,F,1972,C,P,A,Definite,1,N,I,3
D,CAN,can-W-48,M,1937,C,P,A,Definite,1,N,I,3
D,CAN,can-W-48,M,1937,C,P,A,Definite,1,N,I,3
D,CAN,can-W-53,M,1952,T,P,A,Definite,1,N,I,3
D,CAN,can-W-53,M,1952,A,P,A,Definite,1,N,I,3
D,CAN,can-W-57,M,1954,C,N,A,Indefinite,1,N,I,3
D,CAN,can-W-45,M,1920,A,P,A,Definite,1,N,I,3
D,CAN,can-W-33,M,1942,A,N,A,Indefinite,2,N,I,3
D,CAN,can-W-91,M,1918,A,P,A,Definite,1,N,I,3
D,CAN,can-W-91,M,1918,T,P,A,Definite,1,N,I,3
D,CAN,can-W-91,M,1918,T,P,A,Definite,1,N,I,3
D,CAN,can-W-43,M,1931,T,N,A,Definite,5,N,I,3
D,CAN,can-W-124,M,1941,A,N,A,Definite,2,N,I,3
D,CAN,can-W-97,F,1974,A,P,A,Definite,1,N,C,3
D,CAN,can-W-97,F,1974,A,P,A,Definite,1,N,I,3
D,CAN,can-W-98,F,1984,T,P,A,Definite,1,N,I,3
D,CAN,can-W-102,F,1976,T,P,A,Definite,1,N,I,3
D,CAN,can-W-105,F,1973,A,P,A,Definite,1,N,I,3
D,CAN,can-W-74,F,1927,A,P,A,Definite,1,N,T,3
D,CAN,can-W-108,M,1963,A,P,A,Definite,1,N,I,3
D,CAN,can-W-108,M,1963,C,P,A,Definite,1,N,I,3
D,CAN,can-W-109,F,1920,A,P,A,Definite,1,I,I,3
D,CAN,can-W-79,M,1978,T,P,A,Definite,1,N,I,3
D,CAN,can-W-83,M,1954,C,P,A,Definite,1,N,I,3
D,CAN,can-W-115,F,1975,A,P,A,Definite,1,N,I,3
D,CAN,can-W-83,M,1954,C,P,A,Definite,1,N,I,3
D,CAN,can-W-84,F,1930,A,P,A,Definite,1,N,I,3
D,CAN,can-W-84,F,1930,C,P,A,Definite,1,N,I,3
D,CAN,can-W-84,F,1930,T,P,A,Definite,1,N,I,3
D,CAN,can-W-118,M,1981,A,P,A,Definite,1,N,I,3
D,CAN,can-W-118,M,1981,A,P,A,Definite,1,N,I,3
D,CAN,can-W-119,F,1954,T,P,A,Definite,1,N,I,3
D,CAN,can-y-68,F,1981,C,P,A,Definite,1,N,I,3
D,CAN,can-y-69,F,1992,C,P,A,Definite,1,N,I,3
D,CAN,can-y-73,M,1964,A,P,A,Definite,1,N,I,3
D,CAN,can-y-76,F,1980,A,N,A,Indefinite,3,N,I,3
D,CAN,can-y-84,M,1976,A,P,A,Definite,1,N,I,3
D,CAN,can-2-100,M,1992,A,P,A,Definite,1,N,I,4
D,CAN,can-2-100,M,1992,T,P,A,Definite,1,N,I,4
D,CAN,can-2-101,F,1992,T,N,A,Definite,4,N,I,2
D,CAN,can-2-102,M,1992,T,P,A,Definite,1,N,I,4
D,CAN,can-2-104,M,1985,T,P,A,Definite,1,N,I,4
D,CAN,can-2-104,M,1985,T,P,A,Definite,1,N,I,4
D,CAN,can-2-108,M,1993,A,P,A,Definite,1,N,T,2
D,CAN,can-2-114,F,1992,A,P,A,Definite,1,N,I,4
D,CAN,can-3-66,M,1986,T,P,A,Definite,1,N,I,4
D,CAN,can-3-72,M,1991,A,P,A,Definite,1,N,I,4
D,CAN,can-3-72,M,1991,T,P,A,Definite,1,N,I,4
D,CAN,can-3-84,F,1985,A,P,A,Definite,1,N,I,4
D,CAN,can-3-86,M,1992,A,P,A,Definite,1,N,T,4
D,CAN,can-4-102,M,1984,A,P,A,Definite,1,N,I,4
D,CAN,can-4-103,M,1994,C,P,A,Definite,1,N,I,4
D,CAN,can-4-104,M,1987,A,P,A,Definite,1,N,I,4
D,CAN,can-4-74,M,1984,T,P,A,Definite,1,N,I,4
D,CAN,can-4-76,F,1992,A,P,A,Definite,1,N,I,4
D,CAN,can-5-107,M,1985,T,P,A,Definite,1,N,I,4
D,CAN,can-5-111,M,1984,T,P,A,Definite,1,N,I,4
D,CAN,can-5-111,M,1984,A,P,A,Definite,1,N,I,4
D,CAN,can-7-64,F,1896,T,P,A,Definite,1,N,I,4
D,CAN,can-7-70,F,1896,T,P,A,Definite,1,N,I,4
D,CAN,can-7-71,M,1896,A,P,I,Definite,1,N,I,4
D,CAN,can-7-71,M,1896,T,P,A,Definite,1,N,I,4
D,CAN,can-7-81,M,1896,A,N,A,Definite,3,N,I,4
D,CAN,can-7-81,M,1896,A,N,I,Definite,2,N,I,4
D,CAN,can-7-84,F,1896,A,P,A,Definite,1,N,I,4
D,CAN,can-7-87,F,1896,T,P,A,Definite,1,N,I,4
D,CAN,can-7-90,M,1896,C,P,A,Definite,1,N,I,4
D,CAN,can-b-67,F,1973,C,P,A,Definite,1,N,I,4
D,CAN,can-b-75,M,1951,A,P,A,Definite,1,N,I,4
D,CAN,can-b-76,F,1948,C,P,A,Definite,1,N,I,4
D,CAN,can-b-82,M,1926,T,P,A,Definite,1,N,I,4
D,CAN,can-e-88,F,1985,T,P,A,Definite,1,N,I,4
D,CAN,can-f-100,F,1984,A,P,A,Definite,1,N,T,5
D,CAN,can-f-100,F,1984,A,P,A,Definite,1,N,T,4
D,CAN,can-f-103,F,1981,C,P,A,Definite,1,N,I,4
D,CAN,can-h-102,M,1991,T,P,A,Definite,1,N,I,4
D,CAN,can-h-71,M,1983,A,P,A,Definite,1,N,I,4
D,CAN,can-h-72,M,1983,T,P,A,Definite,1,I,I,4
D,CAN,can-h-105,F,1986,A,P,A,Definite,1,N,I,4
D,CAN,can-h-106,F,1963,A,N,A,Definite,2,N,I,4
D,CAN,can-h-75,F,1942,A,P,A,Definite,1,N,I,4
D,CAN,can-h-90,F,1942,A,P,A,Definite,1,N,I,4
D,CAN,can-I-50,F,1949,T,P,A,Definite,1,N,I,4
D,CAN,can-I-50,F,1949,T,P,A,Definite,1,N,I,4
D,CAN,can-I-51,F,1979,A,P,A,Definite,1,N,I,4
D,CAN,can-I-52,F,1978,A,P,A,Definite,1,N,I,4
D,CAN,can-I-54,F,1922,T,P,A,Definite,1,N,I,4
D,CAN,can-k-114,F,1912,T,P,A,Definite,1,N,I,4
D,CAN,can-k-118,M,1931,T,P,A,Definite,1,N,I,4
D,CAN,can-l-67,M,1931,A,P,A,Definite,1,N,I,4
D,CAN,can-l-69,M,1942,A,P,A,Definite,1,N,I,4
D,CAN,can-l-70,F,1969,C,P,A,Definite,1,N,I,4
D,CAN,can-l-74,M,1918,A,P,A,Definite,1,N,I,4
D,CAN,can-N-52,M,1943,A,P,A,Definite,1,N,I,4
D,CAN,can-N-60,M,1950,A,P,A,Definite,1,N,I,4
D,CAN,can-N-60,M,1950,T,P,A,Definite,1,N,I,4
D,CAN,can-N-65,F,1947,T,P,A,Definite,1,I,I,4
D,CAN,can-N-68,M,1951,T,P,A,Definite,1,N,I,4
D,CAN,can-N-68,M,1951,A,P,A,Definite,1,N,I,4
D,CAN,can-N-107,F,1978,T,P,A,Definite,1,N,I,4
D,CAN,can-N-110,F,1950,T,P,A,Definite,1,N,I,4
D,CAN,can-N-114,F,1981,T,P,A,Definite,1,N,I,4
D,CAN,can-N-83,F,1969,A,P,A,Definite,1,N,I,4
D,CAN,can-N-115,F,1951,A,P,A,Definite,1,N,I,4
D,CAN,can-N-115,F,1951,A,P,A,Definite,1,N,I,4
D,CAN,can-N-84,M,1939,A,P,A,Definite,1,N,I,4
D,CAN,can-N-85,F,1921,T,P,A,Definite,1,N,I,4
D,CAN,can-N-122,M,1954,A,N,A,Indefinite,1,N,I,4
D,CAN,can-Q-65,F,1983,A,P,A,Definite,1,N,I,4
D,CAN,can-Q-67,M,1987,A,P,A,Definite,1,N,I,4
D,CAN,can-Q-69,F,1984,A,P,A,Definite,1,N,I,4
D,CAN,can-Q-70,M,1982,T,P,A,Definite,1,N,I,4
D,CAN,can-Q-70,M,1982,T,P,A,Definite,1,N,I,4
D,CAN,can-Q-70,M,1982,C,P,A,Definite,1,N,I,4
D,CAN,can-Q-71,F,1985,A,P,A,Definite,1,I,I,4
D,CAN,can-r-65,F,1970,T,P,A,Definite,1,N,I,4
D,CAN,can-r-74,M,1945,A,P,A,Definite,1,N,I,4
D,CAN,can-r-74,M,1945,T,P,A,Definite,1,N,I,4
D,CAN,can-r-77,F,1948,A,P,A,Definite,1,N,I,4
D,CAN,can-r-78,F,1980,A,P,A,Definite,1,N,I,4
D,CAN,can-W-57,M,1954,T,P,A,Definite,1,N,I,4
D,CAN,can-W-95,F,1927,T,P,A,Definite,1,N,I,4
D,CAN,can-W-59,F,1951,A,P,A,Definite,1,N,I,4
D,CAN,can-W-65,M,1950,T,P,A,Definite,1,N,I,4
D,CAN,can-W-101,M,1963,A,P,A,Definite,1,N,I,4
D,CAN,can-W-108,M,1963,T,P,A,Definite,1,N,I,4
D,CAN,can-W-108,M,1963,T,P,A,Definite,1,N,I,4
D,CAN,can-W-79,M,1978,T,N,A,Definite,2,N,I,4
D,CAN,can-W-112,F,1982,T,P,A,Definite,1,N,I,4
D,CAN,can-W-115,F,1975,A,P,I,Definite,1,N,I,4
D,CAN,can-W-115,F,1975,A,P,A,Definite,1,N,T,4
D,CAN,can-W-84,F,1930,T,P,A,Definite,1,N,I,4
D,CAN,can-W-84,F,1930,T,P,A,Definite,1,N,I,4
D,CAN,can-W-84,F,1930,T,P,A,Definite,1,N,I,4
D,CAN,can-y-71,F,1977,T,P,A,Definite,1,N,I,4
D,CAN,can-y-71,F,1977,T,P,A,Definite,1,N,I,4
D,CAN,can-y-78,M,1946,A,P,A,Definite,1,N,T,4
D,CAN,can-y-80,F,1981,A,P,A,Definite,1,N,I,4
D,CAN,can-y-82,M,1981,A,P,A,Definite,1,N,I,4
D,CAN,can-y-82,M,1981,A,P,A,Definite,1,N,I,4
D,CAN,can-y-85,M,1961,T,P,A,Definite,1,N,I,4
D,CAN,can-y-85,M,1961,T,P,A,Definite,1,N,I,4
D,CAN,can-y-85,M,1961,T,P,A,Definite,1,N,I,4
D,CAN,can-y-85,M,1961,T,P,A,Definite,1,N,I,4
