Speaker,word,norm_F1,Proactive,Reactive,Style,BirthYear,Sex,PartnerEthnicity,PhillyLiveTime,HighSchoolType,Occupation_Group,wordLength
S25,knives,714,Stronger Proactive Control,Stronger Reactive Control,Read,1997,Male,I am single,My whole life,Other (please specify).,Professional,6
S26,slice,563,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,5
S26,i,984,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,fights,630,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,6
S26,i,855,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,i,828,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,i,866,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,tide,791,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,4
S26,i'm,1075,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,3
S26,fries,682,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,5
S26,my,1073,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,2
S26,nightmares,618,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,10
S26,i,967,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,i,999,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,pine,960,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,4
S26,i,992,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,right,914,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,5
S26,spine,808,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,5
S26,i,702,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,like,875,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,i,623,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,like,746,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,like,745,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,like,892,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,like,569,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,wiped,562,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,5
S26,like,683,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,like,762,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,whites,824,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,6
S26,i,767,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,i,876,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,like,730,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,i,901,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,like,722,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,height,689,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,6
S26,my,852,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,2
S26,like,690,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,i,771,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,i,823,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,i,1084,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,mice,723,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,4
S26,like,754,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,like,795,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,like,662,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,skies,793,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,5
S26,like,603,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,i,737,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,nine,963,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,like,648,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,buys,755,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,4
S26,like,894,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,ties,776,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,4
S26,nicely,694,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,6
S26,like,715,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,kinda,878,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,5
S26,i,754,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,lined,631,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,5
S26,time,936,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,i,865,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,i,907,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,1
S26,like,630,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,like,669,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,like,929,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,like,899,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,times,890,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,5
S26,like,790,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,height,737,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,6
S26,kinda,1152,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,5
S26,tried,832,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,5
S26,like,610,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,i'm,773,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,3
S26,slight,465,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,6
S26,kinda,916,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,5
S26,like,796,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,time,929,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,fried,710,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,5
S26,like,737,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,like,697,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,spice,623,Stronger Proactive Control,Weaker Reactive Control,Read,1988,Female,African American,My whole life,Public,Service,5
S26,like,632,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,like,648,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
S26,side,826,Stronger Proactive Control,Weaker Reactive Control,Conversational,1988,Female,African American,My whole life,Public,Service,4
